Objects,,,,,,,
100,,,,,,,
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
23795,0,-0.0130379,-0.0195188,-1.58829,-1015.84,192.485,849.908
23796,0,-0.0130977,-0.0185368,-1.58838,-1016.14,195.149,850.322
23797,0,-0.0132418,-0.0178795,-1.58853,-1016.29,197.741,850.78
23798,0,-0.0130638,-0.0178663,-1.58841,-1016.49,200.279,851.127
23799,0,-0.0132506,-0.0189381,-1.58839,-1016.55,202.782,851.386
23800,0,-0.0131891,-0.0197728,-1.58816,-1016.72,205.405,851.829
23801,0,-0.0130798,-0.0201885,-1.58795,-1016.72,207.923,852.101
23802,0,-0.0132861,-0.0191985,-1.58814,-1017,210.469,852.376
23803,0,-0.0133439,-0.0199618,-1.58815,-1017.08,212.977,852.73
23804,0,-0.013185,-0.0215531,-1.58816,-1017.05,215.45,852.99
23805,0,-0.0132969,-0.0201804,-1.58813,-1017.35,218.057,853.313
23806,0,-0.013348,-0.0208185,-1.58819,-1017.28,220.496,853.545
23807,0,-0.0130997,-0.0208356,-1.58825,-1017.51,222.999,853.733
23808,0,-0.0129018,-0.0236549,-1.58825,-1017.38,225.42,854.045
23809,0,-0.0128884,-0.0241609,-1.58829,-1017.52,227.942,854.268
23810,0,-0.0129411,-0.0234094,-1.58818,-1017.79,230.469,854.476
23811,0,-0.0132543,-0.0236342,-1.58806,-1017.86,232.918,854.686
23812,0,-0.0131275,-0.0257843,-1.5881,-1017.8,235.284,854.883
23813,0,-0.0130352,-0.0271792,-1.58818,-1017.83,237.711,855.101
23814,0,-0.013427,-0.0265524,-1.5883,-1017.98,240.21,855.313
23815,0,-0.0136154,-0.0256506,-1.58825,-1018.18,242.685,855.458
23816,0,-0.0138033,-0.0246056,-1.58812,-1018.34,245.156,855.66
23817,0,-0.0140896,-0.0258678,-1.58795,-1018.28,247.53,855.852
23818,0,-0.0139919,-0.0272299,-1.588,-1018.22,249.926,855.996
23819,0,-0.0140857,-0.0265027,-1.58803,-1018.44,252.432,856.187
23820,0,-0.0146232,-0.0263426,-1.58816,-1018.49,254.843,856.331
23821,0,-0.0147475,-0.026116,-1.58812,-1018.68,257.26,856.452
23822,0,-0.0149525,-0.0269858,-1.58812,-1018.75,259.656,856.611
23823,0,-0.0153222,-0.0297008,-1.58818,-1018.57,261.996,856.747
23824,0,-0.0153444,-0.0298136,-1.58817,-1018.77,264.463,856.857
23825,0,-0.0156788,-0.0301725,-1.58826,-1018.92,266.887,856.938
23826,0,-0.016222,-0.0308119,-1.58827,-1018.94,269.312,857.115
23827,0,-0.0165065,-0.0314775,-1.58818,-1019.15,271.741,857.224
23828,0,-0.0166885,-0.0330675,-1.5881,-1019.14,274.134,857.395
23829,0,-0.0171269,-0.0337765,-1.58806,-1019.11,276.576,857.516
23830,0,-0.0171931,-0.0343521,-1.58777,-1019.23,279.023,857.621
23831,0,-0.0176363,-0.0341444,-1.58766,-1019.37,281.485,857.719
23832,0,-0.0178807,-0.0336388,-1.58766,-1019.54,283.948,857.824
23833,0,-0.017671,-0.0344073,-1.58766,-1019.58,286.343,857.907
23834,0,-0.0177041,-0.0355493,-1.58765,-1019.71,288.755,858.018
23835,0,-0.017426,-0.0357494,-1.58772,-1019.67,291.249,858.132
23836,0,-0.0171097,-0.0343486,-1.58789,-1019.84,293.756,858.203
23837,0,-0.0171905,-0.0330774,-1.58796,-1020.04,296.22,858.274
23838,0,-0.0168514,-0.0316638,-1.58796,-1020.18,298.698,858.36
23839,0,-0.0161915,-0.0321036,-1.58777,-1020.15,301.109,858.438
23840,0,-0.0159592,-0.032448,-1.58777,-1020.16,303.552,858.51
23841,0,-0.0155981,-0.0311496,-1.58771,-1020.38,306.083,858.565
23842,0,-0.0152598,-0.0299074,-1.5876,-1020.58,308.584,858.611
23843,0,-0.0152877,-0.0285908,-1.5877,-1020.74,311.068,858.67
23844,0,-0.0148528,-0.027427,-1.58772,-1020.92,313.552,858.696
23845,0,-0.0139871,-0.0274233,-1.58763,-1020.99,315.979,858.722
23846,0,-0.0135008,-0.0287043,-1.58799,-1020.98,318.364,858.704
23847,0,-0.0126165,-0.0291385,-1.58807,-1021,320.835,858.781
23848,0,-0.0118789,-0.0275374,-1.58791,-1021.31,323.363,858.798
23849,0,-0.0108425,-0.0257057,-1.58765,-1021.5,325.845,858.771
23850,0,-0.00890826,-0.0232119,-1.58754,-1021.59,328.295,858.824
23851,0,-0.00570238,-0.0194535,-1.58762,-1021.75,330.77,858.821
23852,0,-0.000999833,-0.0151863,-1.58772,-1021.77,333.155,858.804
23853,0,0.00513238,-0.00797887,-1.58797,-1021.95,335.609,858.794
23854,0,0.012198,0.0012342,-1.58811,-1022.17,338.027,858.747
23855,0,0.0198727,0.0096602,-1.5878,-1022.34,340.363,858.695
23856,0,0.0282505,0.0171962,-1.58752,-1022.44,342.623,858.642
23857,0,0.0377985,0.0230628,-1.58742,-1022.26,344.715,858.573
23858,0,0.0460919,0.0318901,-1.58728,-1022.6,346.91,858.506
23859,0,0.0522928,0.038992,-1.58709,-1022.82,348.955,858.386
23860,0,0.0588568,0.0414605,-1.58725,-1022.65,350.724,858.257
23861,0,0.0634323,0.0460242,-1.58725,-1022.96,352.588,858.118
23862,0,0.0660746,0.0499516,-1.58715,-1023.18,354.32,857.993
23863,0,0.0672957,0.0516462,-1.5869,-1023.2,355.874,857.805
23864,0,0.0676664,0.0488645,-1.58669,-1023.27,357.273,857.653
23865,0,0.0666545,0.047591,-1.58668,-1023.44,358.678,857.467
23866,0,0.0643079,0.046628,-1.5868,-1023.69,359.98,857.235
23867,0,0.0611997,0.0451176,-1.58677,-1023.93,361.186,857.058
23868,0,0.0578201,0.0415612,-1.58676,-1024.03,362.252,856.888
23869,0,0.053314,0.0376264,-1.58711,-1023.98,363.251,856.683
23870,0,0.0488865,0.0331628,-1.58742,-1024.1,364.147,856.472
23871,0,0.045064,0.030841,-1.58734,-1024.38,365.081,856.273
23872,0,0.0412156,0.0278551,-1.58762,-1024.51,365.898,856.033
23873,0,0.0372899,0.0260919,-1.58754,-1024.79,366.695,855.769
23874,0,0.0335682,0.0241681,-1.58768,-1024.88,367.437,855.531
23875,0,0.0301271,0.0227259,-1.58755,-1025.13,368.138,855.255
23876,0,0.0272305,0.0202143,-1.58746,-1025.12,368.765,855.036
23877,0,0.0244904,0.0191324,-1.58769,-1025.41,369.384,854.737
23878,0,0.0220143,0.0175926,-1.58757,-1025.6,369.929,854.469
23879,0,0.0199891,0.0157187,-1.58738,-1025.71,370.465,854.218
23880,0,0.0180768,0.0134575,-1.58749,-1025.84,370.939,853.945
23881,0,0.0166177,0.010125,-1.58737,-1025.82,371.35,853.724
23882,0,0.0152779,0.00788055,-1.58714,-1025.89,371.804,853.457
23883,0,0.0140306,0.00553478,-1.58703,-1025.94,372.209,853.172
23884,0,0.0127125,0.00498696,-1.58697,-1026.18,372.625,852.852
23885,0,0.0114976,0.00475137,-1.58702,-1026.37,373.03,852.54
23886,0,0.0104814,0.00316708,-1.58703,-1026.39,373.333,852.196
23887,0,0.00950903,0.00211931,-1.58692,-1026.51,373.653,851.851
23888,0,0.00859677,0.00273564,-1.58684,-1026.71,374.002,851.528
23889,0,0.00792948,0.00220066,-1.58672,-1026.79,374.264,851.201
23890,0,0.00719632,0.00228862,-1.58688,-1026.94,374.531,850.832
23891,0,0.00657941,0.00236438,-1.58694,-1027.06,374.763,850.467
23892,0,0.00633675,-1.43E-05,-1.58678,-1027.06,374.926,850.104
23893,0,0.00595111,-0.00200183,-1.58686,-1027.05,375.077,849.709
23894,0,0.00553747,-0.00289216,-1.58703,-1027.11,375.263,849.306
23895,0,0.00520288,-0.00303116,-1.58691,-1027.28,375.487,848.907
23896,0,0.00494399,-0.00418511,-1.58692,-1027.27,375.635,848.489
23897,0,0.00464557,-0.00365936,-1.58707,-1027.45,375.808,848.07
23898,0,0.00440785,-0.00250252,-1.58707,-1027.61,375.993,847.676
23899,0,0.00432644,-0.0031889,-1.58702,-1027.61,376.073,847.272
23900,0,0.00391761,-0.00317168,-1.58706,-1027.73,376.176,846.834
23901,0,0.00351754,-0.00208699,-1.58711,-1027.81,376.272,846.352
23902,0,0.00330605,-0.0028389,-1.58681,-1027.89,376.341,845.929
23903,0,0.00302347,-0.00366368,-1.58689,-1027.92,376.392,845.515
23904,0,0.00282646,-0.00403176,-1.58697,-1027.98,376.445,845.112
23905,0,0.00252956,-0.00249278,-1.58729,-1028.08,376.505,844.578
23906,0,0.0024858,-0.00305546,-1.58744,-1028.13,376.5,844.133
23907,0,0.00242759,-0.00345943,-1.58735,-1028.27,376.534,843.753
23908,0,0.00253714,-0.00575114,-1.58742,-1028.26,376.487,843.336
23909,0,0.00180129,-0.00651803,-1.58719,-1028.33,376.51,842.906
23910,0,-0.00055271,-0.00878317,-1.58706,-1028.43,376.519,842.466
23911,0,-0.00471691,-0.0159579,-1.58698,-1028.45,376.429,842.015
23912,0,-0.0109019,-0.0222305,-1.58673,-1028.59,376.446,841.574
23913,0,-0.0195211,-0.0307931,-1.58695,-1028.56,376.414,841.131
23914,0,-0.0315282,-0.0431646,-1.58685,-1028.62,376.393,840.682
23915,0,-0.044342,-0.0564872,-1.58676,-1028.68,376.432,840.26
23916,0,-0.0567771,-0.0680306,-1.58684,-1028.78,376.557,839.737
23917,0,-0.069723,-0.0820232,-1.5859,-1028.95,376.702,839.245
23918,0,-0.0824514,-0.0870029,-1.58653,-1029.31,377.161,838.715
23919,0,-0.0923668,-0.0990996,-1.58548,-1029.28,377.522,838.258
23920,0,-0.101129,-0.0997382,-1.58667,-1029.48,378.307,837.926
23921,0,-0.106276,-0.106375,-1.58605,-1029.46,379.033,837.527
23922,0,-0.110267,-0.112689,-1.58485,-1029.52,379.776,836.906
23923,0,-0.112259,-0.111153,-1.58579,-1029.5,380.926,836.397
23924,0,-0.114188,-0.114118,-1.58552,-1029.56,381.97,835.716
23925,0,-0.11508,-0.117853,-1.58446,-1029.72,383.205,835.152
23926,0,-0.115694,-0.117935,-1.58471,-1029.73,384.685,834.587
23927,0,-0.115574,-0.118241,-1.58478,-1029.81,386.255,834.035
23928,0,-0.115468,-0.118643,-1.58481,-1029.88,387.962,833.482
23929,0,-0.114999,-0.121145,-1.58427,-1030.05,389.782,832.943
23930,0,-0.114585,-0.121879,-1.58428,-1029.99,391.746,832.379
23931,0,-0.113319,-0.118988,-1.58532,-1030.01,394.026,832.015
23932,0,-0.112069,-0.118512,-1.58549,-1030.05,396.291,831.612
23933,0,-0.110742,-0.12096,-1.58473,-1030.18,398.624,831.127
23934,0,-0.111387,-0.122376,-1.58471,-1030.2,400.992,830.335
23935,0,-0.111993,-0.118012,-1.58515,-1030.71,403.724,829.76
23936,0,-0.112305,-0.115468,-1.5855,-1030.84,406.486,829.247
23937,0,-0.111691,-0.116833,-1.58603,-1030.51,409.321,828.833
23938,0,-0.110842,-0.11863,-1.58564,-1030.69,412.321,828.405
23939,0,-0.111404,-0.122463,-1.58474,-1030.66,415.111,827.625
23940,0,-0.110842,-0.116699,-1.58566,-1031.08,418.8,827.508
23941,0,-0.109804,-0.117452,-1.58532,-1031.01,421.98,826.927
23942,0,-0.10784,-0.11619,-1.5853,-1031.08,425.453,826.464
23943,0,-0.104809,-0.113772,-1.58556,-1031.2,429.026,826.034
23944,0,-0.0997956,-0.110425,-1.58551,-1031.35,432.819,825.826
23945,0,-0.0951915,-0.109384,-1.5848,-1031.48,436.352,825.131
23946,0,-0.0895678,-0.101441,-1.58523,-1031.59,440.459,824.848
23947,0,-0.0828291,-0.0921845,-1.586,-1031.71,444.501,824.552
23948,0,-0.0761892,-0.0853025,-1.58628,-1031.84,448.456,824.167
23949,0,-0.068948,-0.0805826,-1.58615,-1031.83,452.527,823.945
23950,0,-0.0615688,-0.0715844,-1.58664,-1032.08,456.723,823.555
23951,0,-0.0543252,-0.0633238,-1.58714,-1032.25,460.889,823.242
23952,0,-0.0467744,-0.0556671,-1.58706,-1032.48,465.113,823.074
23953,0,-0.0392506,-0.0487753,-1.58719,-1032.45,469.251,822.773
23954,0,-0.0321039,-0.0401972,-1.58769,-1032.61,473.42,822.492
23955,0,-0.0250315,-0.0335786,-1.58792,-1032.71,477.58,822.315
23956,0,-0.0183263,-0.0280895,-1.58795,-1032.86,481.729,822.071
23957,0,-0.0124166,-0.0232822,-1.588,-1033.04,485.832,821.868
23958,0,-0.00650454,-0.0183812,-1.58779,-1033.16,489.926,821.684
23959,0,-0.000470582,-0.0116835,-1.5878,-1033.29,494.005,821.466
23960,0,0.00440228,-0.00692277,-1.58768,-1033.4,498.029,821.326
23961,0,0.00790124,-0.00182903,-1.5877,-1033.72,502.011,821.102
23962,0,0.0116135,0.00194635,-1.58767,-1033.84,505.961,820.972
23963,0,0.0146676,0.00509305,-1.58796,-1033.97,509.789,820.866
23964,0,0.0171786,0.00758299,-1.5879,-1034.17,513.578,820.741
23965,0,0.0191032,0.00702794,-1.58759,-1034.22,517.214,820.619
23966,0,0.0205933,0.00527197,-1.58782,-1034.18,520.842,820.532
23967,0,0.0214371,0.00684805,-1.58822,-1034.55,524.518,820.409
23968,0,0.0218616,0.00824458,-1.58826,-1034.77,528.141,820.395
23969,0,0.0215594,0.00964583,-1.58824,-1035,531.663,820.341
23970,0,0.0210195,0.00990799,-1.58826,-1035.21,535.07,820.247
23971,0,0.0202164,0.00930208,-1.58841,-1035.32,538.489,820.257
23972,0,0.019166,0.00771568,-1.58857,-1035.41,541.806,820.258
23973,0,0.0179475,0.00614964,-1.58869,-1035.6,545.062,820.271
23974,0,0.0164125,0.00540657,-1.58884,-1035.88,548.348,820.276
23975,0,0.0148214,0.00478328,-1.58866,-1036.2,551.536,820.275
23976,0,0.0134713,0.00407117,-1.58837,-1036.41,554.733,820.349
23977,0,0.011965,-0.000190032,-1.58864,-1036.38,557.778,820.395
23978,0,0.0103921,-0.00186508,-1.58871,-1036.66,560.843,820.443
23979,0,0.00896676,-0.00269063,-1.58885,-1036.86,563.941,820.552
23980,0,0.00750784,-0.00253424,-1.58897,-1037.16,567.015,820.682
23981,0,0.00583977,-0.00278425,-1.58892,-1037.35,569.987,820.737
23982,0,0.00431316,-0.00300826,-1.58877,-1037.61,572.963,820.843
23983,0,0.00213143,-0.00386613,-1.58846,-1037.82,575.848,820.922
23984,0,0.000562436,-0.00414825,-1.58853,-1038.06,578.779,821.056
23985,0,-0.000530128,-0.00478183,-1.58858,-1038.23,581.642,821.167
23986,0,-0.00184816,-0.0064502,-1.58853,-1038.35,584.452,821.287
23987,0,-0.00316847,-0.00650925,-1.58853,-1038.66,587.293,821.424
23988,0,-0.00399974,-0.00886025,-1.58869,-1038.76,590.04,821.554
23989,0,-0.00515545,-0.0101803,-1.58894,-1038.97,592.844,821.728
23990,0,-0.00616241,-0.0113199,-1.58903,-1039.13,595.618,821.894
23991,0,-0.00718894,-0.0117875,-1.58913,-1039.35,598.371,822.068
23992,0,-0.00864848,-0.0118823,-1.5892,-1039.62,601.124,822.247
23993,0,-0.00988785,-0.0122484,-1.58928,-1039.81,603.829,822.404
23994,0,-0.0109498,-0.0126832,-1.58934,-1040.03,606.549,822.602
23995,0,-0.0122031,-0.0142324,-1.58934,-1040.1,609.205,822.754
23996,0,-0.0133437,-0.0147635,-1.5895,-1040.41,611.891,822.94
23997,0,-0.0141847,-0.0160467,-1.58972,-1040.56,614.529,823.183
23998,0,-0.015065,-0.0165769,-1.58987,-1040.74,617.225,823.434
23999,0,-0.0157998,-0.0170102,-1.58975,-1040.86,619.931,823.754
24000,0,-0.0166874,-0.0159135,-1.58969,-1041.22,622.615,823.947
24001,0,-0.0174512,-0.0162983,-1.58968,-1041.29,625.242,824.224
24002,0,-0.0180937,-0.0165306,-1.58996,-1041.39,627.875,824.457
24003,0,-0.0186144,-0.0182261,-1.58981,-1041.6,630.535,824.805
24004,0,-0.0191582,-0.0203869,-1.58986,-1041.68,633.092,825.155
24005,0,-0.0195492,-0.0204338,-1.58992,-1041.86,635.774,825.451
24006,0,-0.0198913,-0.019673,-1.58968,-1042.12,638.476,825.77
24007,0,-0.0205622,-0.0203051,-1.58935,-1042.21,641.083,826.073
24008,0,-0.0208018,-0.0201531,-1.58943,-1042.24,643.705,826.39
24009,0,-0.0207734,-0.0212713,-1.58962,-1042.41,646.306,826.663
24010,0,-0.0211131,-0.0220351,-1.58966,-1042.51,648.961,827.007
24011,0,-0.021256,-0.0201532,-1.58984,-1042.71,651.671,827.398
24012,0,-0.0213776,-0.0195046,-1.5897,-1042.85,654.303,827.699
24013,0,-0.0217411,-0.0194531,-1.58986,-1042.99,656.907,827.994
24014,0,-0.0215636,-0.0215157,-1.58989,-1042.96,659.465,828.351
24015,0,-0.0213224,-0.0224735,-1.58992,-1043,662.107,828.671
24016,0,-0.0211611,-0.0211231,-1.59017,-1043.22,664.793,829.007
24017,0,-0.0208833,-0.0196423,-1.5902,-1043.41,667.387,829.303
24018,0,-0.0206233,-0.0194443,-1.59006,-1043.49,670.009,829.663
24019,0,-0.0202721,-0.0208926,-1.59001,-1043.5,672.618,829.999
24020,0,-0.0195561,-0.0190128,-1.58991,-1043.59,675.304,830.379
24021,0,-0.0191532,-0.0193083,-1.58991,-1043.64,677.881,830.688
24022,0,-0.0189958,-0.0191246,-1.59014,-1043.78,680.49,830.998
24023,0,-0.018675,-0.0208645,-1.59006,-1043.79,683.004,831.33
24024,0,-0.018459,-0.0193619,-1.59025,-1043.94,685.666,831.69
24025,0,-0.0184153,-0.0179482,-1.59057,-1044.09,688.275,831.962
24026,0,-0.0184487,-0.0178923,-1.59044,-1044.14,690.843,832.302
24027,0,-0.0184186,-0.0187028,-1.59013,-1044.1,693.387,832.67
24028,0,-0.0183326,-0.0179082,-1.59021,-1044.22,696.018,832.996
24029,0,-0.018201,-0.0182687,-1.58997,-1044.25,698.583,833.336
24030,0,-0.0182513,-0.0183832,-1.59,-1044.31,701.125,833.688
24031,0,-0.0184418,-0.0182493,-1.5899,-1044.47,703.68,834.003
24032,0,-0.0183939,-0.0188636,-1.58992,-1044.41,706.175,834.323
24033,0,-0.0184389,-0.0174599,-1.5901,-1044.56,708.797,834.683
24034,0,-0.0188585,-0.0175963,-1.59005,-1044.6,711.303,834.985
24035,0,-0.0191654,-0.0171857,-1.5903,-1044.68,713.844,835.319
24036,0,-0.0191989,-0.0183936,-1.59068,-1044.59,716.32,835.611
24037,0,-0.0191947,-0.0195121,-1.59059,-1044.6,718.878,835.983
24038,0,-0.0194394,-0.0204963,-1.59011,-1044.69,721.409,836.231
24039,0,-0.0194769,-0.0205119,-1.59015,-1044.77,723.896,836.546
24040,0,-0.0193339,-0.0213507,-1.59002,-1044.76,726.391,836.906
24041,0,-0.0191136,-0.0215769,-1.59007,-1044.73,728.896,837.236
24042,0,-0.018891,-0.0196336,-1.58994,-1044.91,731.467,837.502
24043,0,-0.0188984,-0.0196108,-1.58993,-1044.87,733.956,837.828
24044,0,-0.0186794,-0.0194771,-1.59014,-1044.81,736.452,838.11
24045,0,-0.0185534,-0.0205196,-1.59024,-1044.75,738.881,838.375
24046,0,-0.0184668,-0.0190791,-1.59038,-1044.83,741.453,838.719
24047,0,-0.018465,-0.0177312,-1.59055,-1044.92,743.912,838.928
24048,0,-0.0187445,-0.0172225,-1.59031,-1045,746.372,839.197
24049,0,-0.0184569,-0.0191992,-1.58998,-1044.83,748.797,839.522
24050,0,-0.0184665,-0.0177628,-1.59013,-1044.87,751.292,839.723
24051,0,-0.0184317,-0.0188079,-1.59006,-1044.76,753.748,840.01
24052,0,-0.0182672,-0.0168804,-1.59012,-1044.88,756.313,840.162
24053,0,-0.0179611,-0.0180837,-1.5898,-1044.8,758.734,840.493
24054,0,-0.0177749,-0.0166823,-1.58963,-1044.81,761.229,840.775
24055,0,-0.0176528,-0.0126697,-1.58946,-1044.97,763.772,840.914
24056,0,-0.0176025,-0.0126583,-1.58898,-1044.88,766.138,841.163
24057,0,-0.0177427,-0.0120535,-1.58947,-1044.76,768.481,841.302
24058,0,-0.0173336,-0.0143973,-1.58926,-1044.55,770.9,841.53
24059,0,-0.0172621,-0.0142342,-1.58922,-1044.62,773.347,841.732
24060,0,-0.0173254,-0.0152632,-1.58942,-1044.49,775.714,841.886
24061,0,-0.0172045,-0.0165044,-1.5893,-1044.46,778.081,842.05
24062,0,-0.0172449,-0.0181,-1.58917,-1044.49,780.421,842.192
24063,0,-0.0172306,-0.0204776,-1.5887,-1044.26,782.819,842.339
24064,0,-0.0166194,-0.0189052,-1.58853,-1044.33,785.311,842.535
24065,0,-0.0168786,-0.0203981,-1.58848,-1044.2,787.642,842.66
24066,0,-0.0171006,-0.0212522,-1.58812,-1044.17,789.97,842.784
24067,0,-0.0169666,-0.0236666,-1.58811,-1043.97,792.302,842.927
24068,0,-0.0169142,-0.0215627,-1.58836,-1044.14,794.756,843.025
24069,0,-0.0169705,-0.0216777,-1.58865,-1043.91,797.077,843.141
24070,0,-0.0168621,-0.0227009,-1.58875,-1043.82,799.382,843.219
24071,0,-0.0169308,-0.021497,-1.58913,-1043.94,801.727,843.266
24072,0,-0.0166882,-0.0221059,-1.58868,-1043.75,804.113,843.449
24073,0,-0.0168485,-0.022713,-1.58841,-1043.7,806.433,843.505
24074,0,-0.0170908,-0.0230607,-1.58832,-1043.62,808.753,843.582
24075,0,-0.0172595,-0.0244518,-1.58858,-1043.41,811.022,843.655
24076,0,-0.0174916,-0.0252833,-1.58867,-1043.31,813.31,843.674
24077,0,-0.0177909,-0.0234504,-1.58867,-1043.35,815.767,843.867
24078,0,-0.0180455,-0.0236392,-1.5886,-1043.24,818.042,843.904
24079,0,-0.0186164,-0.0214166,-1.58882,-1043.2,820.353,843.89
24080,0,-0.0186495,-0.0243088,-1.58884,-1042.96,822.627,844.012
24081,0,-0.0188199,-0.0229002,-1.58864,-1043.04,825.043,844.081
24082,0,-0.0191771,-0.0230205,-1.58837,-1042.98,827.334,844.106
24083,0,-0.019665,-0.0227723,-1.58857,-1042.82,829.627,844.142
24084,0,-0.0195901,-0.0242945,-1.58874,-1042.65,831.852,844.222
24085,0,-0.0200346,-0.0247536,-1.58885,-1042.52,834.181,844.294
24086,0,-0.0205994,-0.0245877,-1.58908,-1042.45,836.492,844.325
24087,0,-0.0209947,-0.0248557,-1.58902,-1042.36,838.815,844.354
24088,0,-0.0213721,-0.0256504,-1.58917,-1042.28,841.065,844.359
24089,0,-0.0216603,-0.0251497,-1.58907,-1042.2,843.472,844.464
24090,0,-0.0219904,-0.0240024,-1.58911,-1042.17,845.782,844.462
24091,0,-0.0223254,-0.0237636,-1.58923,-1041.97,848.061,844.41
24092,0,-0.0223802,-0.0266385,-1.58912,-1041.69,850.307,844.495
24093,0,-0.0224882,-0.0254956,-1.58998,-1041.6,852.811,844.532
24094,0,-0.0228727,-0.0254289,-1.59064,-1041.46,855.133,844.544
24095,0,-0.0234135,-0.0258121,-1.591,-1041.36,857.426,844.548
24096,0,-0.0233751,-0.0257653,-1.59159,-1041.12,859.788,844.613
24097,0,-0.023792,-0.0247695,-1.59154,-1041.15,862.16,844.631
24098,0,-0.0237906,-0.0252071,-1.59121,-1040.99,864.458,844.629
24099,0,-0.0237227,-0.0253159,-1.59123,-1040.83,866.799,844.62
24100,0,-0.0234167,-0.0241934,-1.59159,-1040.65,869.139,844.643
24101,0,-0.0233965,-0.0223747,-1.59195,-1040.59,871.511,844.628
24102,0,-0.0233194,-0.0226756,-1.59186,-1040.42,873.849,844.694
24103,0,-0.0234852,-0.0233389,-1.59192,-1040.29,876.117,844.621
24104,0,-0.0236743,-0.0217411,-1.59209,-1040.12,878.528,844.578
24105,0,-0.0231609,-0.0197182,-1.59196,-1040.06,880.983,844.692
24106,0,-0.0228155,-0.0196079,-1.592,-1039.75,883.316,844.626
24107,0,-0.0222371,-0.0244555,-1.59154,-1039.41,885.575,844.713
24108,0,-0.0220933,-0.0249402,-1.59167,-1039.29,887.992,844.747
24109,0,-0.0219281,-0.0257338,-1.59173,-1039.11,890.389,844.811
24110,0,-0.021644,-0.0268767,-1.5918,-1039,892.734,844.785
24111,0,-0.0215919,-0.0288685,-1.5919,-1038.74,895.041,844.755
24112,0,-0.0216483,-0.0275464,-1.59205,-1038.61,897.506,844.756
24113,0,-0.0209978,-0.0272294,-1.59224,-1038.44,899.931,844.769
24114,0,-0.0206312,-0.0276539,-1.59222,-1038.22,902.261,844.738
24115,0,-0.0206267,-0.0277476,-1.59222,-1038.09,904.722,844.897
24116,0,-0.0209023,-0.0287697,-1.59191,-1037.93,907.064,844.883
24117,0,-0.0213272,-0.0296478,-1.59168,-1037.75,909.445,844.918
24118,0,-0.0216853,-0.0273222,-1.59235,-1037.48,911.929,844.888
24119,0,-0.0218392,-0.0254869,-1.59175,-1037.51,914.418,845.014
24120,0,-0.0221406,-0.0258505,-1.59163,-1037.23,916.831,845.05
24121,0,-0.0224722,-0.0273167,-1.59172,-1036.93,919.146,845.037
24122,0,-0.0225409,-0.026561,-1.59191,-1036.79,921.618,845.082
24123,0,-0.0231384,-0.0265629,-1.5921,-1036.55,924.042,845.16
24124,0,-0.0236033,-0.0272812,-1.59244,-1036.31,926.425,845.185
24125,0,-0.0241746,-0.0232084,-1.59295,-1036.32,928.954,845.112
24126,0,-0.0240541,-0.0234795,-1.59227,-1036.03,931.395,845.179
24127,0,-0.0237974,-0.0231067,-1.5922,-1035.87,933.831,845.181
24128,0,-0.0235157,-0.0236707,-1.59226,-1035.56,936.224,845.169
24129,0,-0.0234785,-0.0245294,-1.59226,-1035.32,938.695,845.286
24130,0,-0.0230779,-0.0237105,-1.59215,-1035.21,941.271,845.421
24131,0,-0.0225783,-0.0261125,-1.59205,-1034.89,943.596,845.423
24132,0,-0.0225533,-0.0260808,-1.59189,-1034.7,946.151,845.449
24133,0,-0.0216703,-0.026404,-1.59206,-1034.44,948.565,845.407
24134,0,-0.0213406,-0.0268831,-1.59223,-1034.25,950.978,845.495
24135,0,-0.0211263,-0.0276741,-1.592,-1033.97,953.461,845.611
24136,0,-0.0212582,-0.02685,-1.59191,-1033.78,955.986,845.603
24137,0,-0.0213065,-0.0269855,-1.59169,-1033.65,958.414,845.558
24138,0,-0.021299,-0.0293799,-1.59139,-1033.25,960.773,845.584
24139,0,-0.0207599,-0.0296079,-1.59124,-1033.12,963.356,845.775
24140,0,-0.0202254,-0.0305855,-1.59116,-1032.83,965.811,845.791
24141,0,-0.0203572,-0.0293168,-1.59127,-1032.67,968.294,845.724
24142,0,-0.0200328,-0.0287862,-1.59165,-1032.39,970.768,845.783
24143,0,-0.0197871,-0.0286523,-1.59128,-1032.19,973.322,845.868
24144,0,-0.0201817,-0.0298991,-1.59143,-1031.88,975.758,845.854
24145,0,-0.02053,-0.0307137,-1.59183,-1031.66,978.132,845.786
24146,0,-0.0205234,-0.0320882,-1.59197,-1031.38,980.584,845.818
24147,0,-0.0204693,-0.0310075,-1.59161,-1031.33,983.26,845.978
24148,0,-0.0206014,-0.0274308,-1.59152,-1031.31,985.773,845.877
24149,0,-0.0207354,-0.0276484,-1.59143,-1030.88,988.235,845.876
24150,0,-0.0204679,-0.0318949,-1.59136,-1030.48,990.639,846.048
24151,0,-0.0202581,-0.0337891,-1.59113,-1030.25,993.17,846.032
24152,0,-0.0203949,-0.0335355,-1.59142,-1030.1,995.719,846.048
24153,0,-0.0206832,-0.0323225,-1.5916,-1029.93,998.226,846.046
24154,0,-0.0201165,-0.0311291,-1.59149,-1029.82,1000.78,846.095
24155,0,-0.0199854,-0.0303337,-1.59117,-1029.58,1003.33,846.147
24156,0,-0.0202664,-0.0297679,-1.59104,-1029.4,1005.84,846.139
