Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
290,0,0.0140784,-0.0151246,3.10152,-2110.64,-4173.65,89.2669
291,0,0.0200227,-0.0215303,3.10138,-2110.99,-4172.79,95.3642
292,0,0.0258064,-0.0275601,3.10135,-2111.45,-4172.02,101.706
293,0,0.0315046,-0.033104,3.10136,-2111.86,-4171.19,108.107
294,0,0.0375142,-0.0363074,3.10075,-2112.29,-4170.47,114.772
295,0,0.0437491,-0.0390835,3.10051,-2112.6,-4169.76,121.511
296,0,0.0477289,-0.0424036,3.10047,-2112.86,-4169.02,128.356
297,0,0.0471475,-0.0499338,3.09991,-2113.11,-4168.27,135.192
298,0,0.0506614,-0.0507544,3.10018,-2113.38,-4167.77,142.357
299,0,0.0525428,-0.0514001,3.10025,-2113.64,-4167.22,149.503
300,0,0.0529455,-0.0515603,3.09998,-2113.79,-4166.72,156.79
301,0,0.0518425,-0.052846,3.09974,-2113.89,-4166.18,163.999
302,0,0.0515481,-0.0527881,3.10012,-2113.96,-4165.72,171.281
303,0,0.0470339,-0.0574223,3.09938,-2114.09,-4165.19,178.539
304,0,0.042908,-0.0603658,3.09884,-2114.15,-4164.77,185.915
305,0,0.0440785,-0.0556278,3.09946,-2114.2,-4164.52,193.463
306,0,0.0433694,-0.0533833,3.09989,-2114.17,-4164.16,200.93
307,0,0.0428602,-0.0503831,3.09983,-2114.21,-4163.92,208.428
308,0,0.0417613,-0.0465599,3.09954,-2114.15,-4163.67,215.931
309,0,0.039703,-0.044537,3.09955,-2114.09,-4163.42,223.429
310,0,0.0378424,-0.042865,3.10003,-2113.99,-4163.18,230.884
311,0,0.0354282,-0.0419099,3.10072,-2113.88,-4162.91,238.345
312,0,0.0336601,-0.0399508,3.10061,-2113.84,-4162.83,245.906
313,0,0.0312343,-0.0382273,3.10046,-2113.74,-4162.7,253.353
314,0,0.0260355,-0.0407769,3.10013,-2113.61,-4162.44,260.73
315,0,0.0235004,-0.0416052,3.09995,-2113.52,-4162.34,268.188
316,0,0.0229703,-0.0380076,3.10017,-2113.32,-4162.34,275.766
317,0,0.0223069,-0.0345118,3.1002,-2113.18,-4162.27,283.161
318,0,0.0217362,-0.0314765,3.0998,-2113.11,-4162.28,290.612
319,0,0.0228728,-0.0275581,3.09995,-2112.96,-4162.28,298.022
320,0,0.0228378,-0.025224,3.09998,-2112.84,-4162.26,305.359
321,0,0.0210899,-0.0257047,3.09976,-2112.69,-4162.2,312.551
322,0,0.0196865,-0.0259157,3.09983,-2112.38,-4162.18,319.775
323,0,0.0191857,-0.0239435,3.10038,-2112.24,-4162.2,327.031
324,0,0.0210404,-0.023099,3.10102,-2112.04,-4162.22,334.251
325,0,0.021057,-0.023386,3.1011,-2111.93,-4162.23,341.279
326,0,0.0214742,-0.0228939,3.10097,-2111.65,-4162.34,348.422
327,0,0.0179033,-0.0272929,3.10057,-2111.42,-4162.26,355.302
328,0,0.0150329,-0.0305636,3.1002,-2111.26,-4162.34,362.292
329,0,0.0168305,-0.0283468,3.10077,-2111.02,-4162.47,369.314
330,0,0.0141933,-0.0306014,3.10023,-2110.83,-4162.5,376.042
331,0,0.0131195,-0.03245,3.09998,-2110.61,-4162.6,382.771
332,0,0.0121985,-0.0348404,3.09987,-2110.33,-4162.7,389.412
333,0,0.0124758,-0.0340638,3.09962,-2110.14,-4162.85,396.109
334,0,0.0161443,-0.029436,3.10029,-2109.89,-4163.07,402.815
335,0,0.0177253,-0.0269622,3.10054,-2109.63,-4163.19,409.277
336,0,0.0179631,-0.0252526,3.10057,-2109.37,-4163.33,415.7
337,0,0.0187113,-0.0238673,3.09916,-2107.84,-4162.5,422.121
