Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
301,0,0.0297633,0.0101664,3.12837,-1551.92,-4099.22,707.767
302,0,0.0296947,0.00999333,3.12838,-1552.28,-4099.53,710.202
303,0,0.029343,0.00928389,3.12839,-1552.65,-4099.8,712.582
304,0,0.029324,0.00840822,3.12843,-1553.02,-4100.06,714.89
305,0,0.028394,0.007091,3.12849,-1553.35,-4100.32,717.187
306,0,0.0282701,0.00651711,3.1286,-1553.75,-4100.62,719.468
307,0,0.0280187,0.00571993,3.12852,-1554.15,-4100.88,721.673
308,0,0.0248817,0.00130086,3.1284,-1554.4,-4101.16,723.797
309,0,0.02273,-0.00205317,3.12839,-1554.76,-4101.39,725.946
310,0,0.0215095,-0.00391149,3.12844,-1555.12,-4101.65,728.096
311,0,0.0204725,-0.00572539,3.1284,-1555.47,-4101.9,730.182
312,0,0.0195514,-0.00724496,3.12821,-1555.86,-4102.16,732.248
313,0,0.0187397,-0.00854571,3.12833,-1556.19,-4102.36,734.291
314,0,0.0177736,-0.0100877,3.12843,-1556.52,-4102.58,736.302
315,0,0.0174023,-0.0109717,3.12841,-1556.89,-4102.82,738.287
316,0,0.0176478,-0.0113674,3.12853,-1557.26,-4103.08,740.276
317,0,0.0184877,-0.0111368,3.12847,-1557.65,-4103.34,742.237
318,0,0.0191697,-0.0110342,3.12834,-1558.03,-4103.57,744.159
319,0,0.01977,-0.0109088,3.12848,-1558.35,-4103.8,746.065
320,0,0.0198775,-0.0114423,3.12856,-1558.67,-4104.03,747.928
321,0,0.0211163,-0.0106363,3.12857,-1559.05,-4104.31,749.789
322,0,0.0211589,-0.0110871,3.12853,-1559.37,-4104.52,751.612
323,0,0.0209536,-0.0121146,3.12861,-1559.68,-4104.7,753.373
324,0,0.0210001,-0.0126953,3.12849,-1560.01,-4104.96,755.164
325,0,0.0215402,-0.0127403,3.12861,-1560.31,-4105.19,756.929
326,0,0.0227564,-0.0114975,3.12852,-1560.67,-4105.46,758.719
327,0,0.0242845,-0.0101115,3.12851,-1561,-4105.71,760.463
328,0,0.0247971,-0.00966495,3.12844,-1561.31,-4105.93,762.152
329,0,0.0255507,-0.00894703,3.12847,-1561.59,-4106.17,763.853
330,0,0.0266749,-0.00774662,3.12862,-1561.88,-4106.43,765.544
331,0,0.0267351,-0.00781582,3.12847,-1562.16,-4106.67,767.196
332,0,0.0276478,-0.00707266,3.12849,-1562.44,-4106.9,768.826
333,0,0.026883,-0.00767163,3.12842,-1562.7,-4107.09,770.46
334,0,0.0268197,-0.00826053,3.12852,-1562.95,-4107.3,772.056
335,0,0.0249438,-0.0105012,3.12844,-1563.17,-4107.5,773.622
336,0,0.0266447,-0.00831383,3.12854,-1563.48,-4107.83,775.334
337,0,0.0261187,-0.00917557,3.12853,-1563.7,-4108,776.859
338,0,0.0264466,-0.00887571,3.12824,-1563.99,-4108.25,778.451
339,0,0.0271913,-0.0083964,3.1283,-1564.22,-4108.47,780.028
340,0,0.0273682,-0.00824512,3.12831,-1564.42,-4108.71,781.598
341,0,0.0266315,-0.00924681,3.1283,-1564.61,-4108.91,783.125
342,0,0.0276869,-0.00821824,3.1283,-1564.85,-4109.18,784.686
343,0,0.0277833,-0.0082173,3.12826,-1565.04,-4109.39,786.216
344,0,0.0279806,-0.0081795,3.12827,-1565.22,-4109.62,787.725
345,0,0.0281973,-0.00782983,3.12821,-1565.41,-4109.85,789.236
346,0,0.0276778,-0.00850637,3.12816,-1565.58,-4110.06,790.724
347,0,0.0265908,-0.00949111,3.12819,-1565.71,-4110.25,792.195
348,0,0.025528,-0.010358,3.12817,-1565.85,-4110.5,793.695
349,0,0.0256991,-0.00940058,3.12796,-1566.02,-4110.78,795.196
350,0,0.0251086,-0.0101173,3.12795,-1566.18,-4110.98,796.633
351,0,0.0254537,-0.00951461,3.12789,-1566.33,-4111.25,798.123
352,0,0.024843,-0.0100496,3.12776,-1566.44,-4111.46,799.535
353,0,0.0237234,-0.0108999,3.12761,-1566.57,-4111.7,800.969
354,0,0.0246282,-0.00945275,3.12775,-1566.71,-4111.98,802.453
