Objects
100
,,Global Angle Miner1:Miner1,,,,,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
6780,0,-0.0330547,-0.0209446,0.0788758,3519.64,6034.25,184.696,-0.0102921,-0.0102581,3.13293,-2031.64,-4066.7,688.256
6781,0,-0.0328413,-0.0207358,0.0788429,3519.59,6034.22,184.744,-0.0114946,-0.0120269,3.13293,-2031.49,-4066.69,689.301
6782,0,-0.0332248,-0.0214083,0.0787733,3519.67,6034.22,184.757,-0.010914,-0.0117279,3.13304,-2031.41,-4066.76,690.452
6783,0,-0.0329754,-0.0207152,0.0788832,3519.63,6034.27,184.628,-0.00899644,-0.00983751,3.13314,-2031.33,-4066.87,691.578
6784,0,-0.0332275,-0.0211941,0.0786452,3519.55,6034.18,184.791,-0.00927499,-0.0107554,3.13303,-2031.22,-4066.86,692.593
6785,0,-0.0328523,-0.0208585,0.0789569,3519.52,6034.24,184.776,-0.00956985,-0.0111157,3.13303,-2031.1,-4066.93,693.641
6786,0,-0.0323666,-0.0203266,0.078962,3519.45,6034.27,184.699,-0.00929977,-0.0109781,3.1331,-2030.99,-4067.02,694.694
6787,0,-0.0325959,-0.0202756,0.0791155,3519.5,6034.26,184.629,-0.00672616,-0.00838598,3.13318,-2030.97,-4067.08,695.783
6788,0,-0.0329938,-0.0211167,0.0788791,3519.7,6034.23,184.709,-0.00617507,-0.00730829,3.1333,-2030.83,-4067.16,696.804
6789,0,-0.0326364,-0.0205038,0.0789921,3519.54,6034.29,184.699,-0.00836706,-0.0102716,3.13306,-2030.69,-4067.12,697.676
6790,0,-0.032829,-0.0208289,0.0790019,3519.54,6034.28,184.76,-0.00635648,-0.00826943,3.1332,-2030.62,-4067.21,698.737
6791,0,-0.0326817,-0.0206139,0.078857,3519.73,6034.28,184.654,-0.00590988,-0.00809178,3.13335,-2030.47,-4067.27,699.683
6792,0,-0.0328351,-0.0206128,0.078715,3519.62,6034.22,184.697,-0.00575614,-0.00814778,3.13334,-2030.36,-4067.3,700.648
6793,0,-0.0328692,-0.0205696,0.0789367,3519.54,6034.24,184.641,-0.00455584,-0.00673386,3.13347,-2030.27,-4067.37,701.638
6794,0,-0.0329171,-0.0210873,0.0788675,3519.69,6034.27,184.762,-0.00448821,-0.00720113,3.1335,-2030.12,-4067.4,702.541
6795,0,-0.0331958,-0.0211232,0.0787972,3519.69,6034.21,184.718,-0.00463746,-0.00747183,3.13339,-2029.99,-4067.45,703.476
6796,0,-0.0327418,-0.0208247,0.0789449,3519.49,6034.22,184.791,-0.00405955,-0.00684216,3.13329,-2029.88,-4067.51,704.418
6797,0,-0.032923,-0.0205461,0.0789338,3519.54,6034.25,184.633,-0.00497455,-0.00826793,3.13331,-2029.72,-4067.51,705.292
6798,0,-0.0325991,-0.0204417,0.0788607,3519.6,6034.27,184.704,-0.00386232,-0.00747045,3.13342,-2029.59,-4067.61,706.232
6799,0,-0.0328611,-0.0210073,0.0789781,3519.63,6034.28,184.771,-0.00299581,-0.00654527,3.13321,-2029.49,-4067.67,707.161
6800,0,-0.0327283,-0.0207723,0.0788873,3519.71,6034.25,184.71,-0.00273854,-0.00640737,3.1332,-2029.34,-4067.71,708.044
6801,0,-0.033444,-0.0213078,0.0785657,3519.74,6034.17,184.764,-0.00107522,-0.00518682,3.13334,-2029.2,-4067.77,708.954
6802,0,-0.0331588,-0.0211795,0.078813,3519.65,6034.23,184.722,-0.000598659,-0.00521649,3.13327,-2029.07,-4067.8,709.834
6803,0,-0.0327253,-0.0206145,0.0790069,3519.69,6034.28,184.642,-0.000690954,-0.0055682,3.13329,-2028.91,-4067.84,710.735
6804,0,-0.0327597,-0.0204914,0.0788744,3519.58,6034.24,184.662,-0.00144583,-0.00655098,3.13335,-2028.7,-4067.89,711.608
6805,0,-0.0325176,-0.0206541,0.079113,3519.5,6034.28,184.773,-0.000756213,-0.00558808,3.13325,-2028.6,-4067.96,712.516
6806,0,-0.0327471,-0.0207674,0.0788173,3519.72,6034.29,184.69,-0.000556628,-0.0046972,3.13326,-2028.46,-4068.01,713.435
6807,0,-0.0329326,-0.0207524,0.0786586,3519.65,6034.22,184.722,-0.00161625,-0.0056854,3.13324,-2028.28,-4068.04,714.282
6808,0,-0.0333517,-0.0213811,0.0786974,3519.57,6034.21,184.784,-0.00309324,-0.00562662,3.13312,-2028.07,-4068.08,715.123
6809,0,-0.0332019,-0.0212778,0.0789848,3519.71,6034.29,184.761,-0.00289898,-0.00561391,3.13338,-2027.91,-4068.12,716.019
6810,0,-0.0327946,-0.0207495,0.0788613,3519.56,6034.23,184.708,-0.00417889,-0.0067629,3.13345,-2027.7,-4068.15,716.873
6811,0,-0.0329414,-0.0207539,0.0787837,3519.61,6034.22,184.715,-0.00516207,-0.00700249,3.13341,-2027.53,-4068.22,717.751
6812,0,-0.0327598,-0.0206424,0.0788558,3519.59,6034.29,184.693,-0.0059506,-0.00772843,3.13341,-2027.36,-4068.25,718.615
6813,0,-0.0327833,-0.0208334,0.0788858,3519.57,6034.26,184.742,-0.00676891,-0.00786928,3.13345,-2027.19,-4068.29,719.516
6814,0,-0.0329012,-0.0207032,0.0788054,3519.57,6034.26,184.71,-0.00844381,-0.00871404,3.1334,-2027,-4068.34,720.374
