Objects
100
,,Global Angle Racer400:Racer400,,,,,,Global Angle Tello_FCF6BF:Tello_FCF6BF,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
7024,0,0.00728748,-0.0135566,0.0132457,-3132.91,6311.21,756.256,-0.0305334,0.0330885,1.51801,-1884.7,2499.55,511.931
7025,0,0.00762928,-0.0131768,0.012895,-3133.05,6311.29,756.179,-0.0295398,0.032539,1.51811,-1884.91,2499.99,518.506
7026,0,0.00743294,-0.0126582,0.012761,-3132.99,6311.26,756.27,-0.0280604,0.0319691,1.51811,-1885.13,2500.45,524.983
7027,0,0.00739357,-0.0116435,0.0118784,-3133.57,6311.37,756.192,-0.025431,0.0309828,1.51827,-1885.31,2501.06,531.432
7028,0,0.00715477,-0.0117112,0.0127575,-3133.46,6311.29,756.208,-0.0241059,0.0307942,1.51832,-1885.54,2501.41,537.609
7029,0,0.00674601,-0.00958133,0.0112023,-3134.14,6311.36,756.073,-0.0214745,0.0303799,1.51837,-1885.79,2501.85,543.766
7030,0,0.00687961,-0.00875933,0.00525222,-3134.43,6311.6,756.066,-0.0191526,0.0297683,1.51862,-1885.96,2502.35,549.81
7031,0,0.00730848,-0.0126536,0.0124883,-3133.17,6311.26,756.177,-0.0162038,0.0286873,1.51882,-1886.2,2502.87,555.823
7032,0,0.00726125,-0.0128232,0.0128601,-3133.02,6311.24,756.289,-0.0135177,0.0281489,1.51902,-1886.42,2503.32,561.684
7033,0,0.00760042,-0.012933,0.0128416,-3133.08,6311.29,756.195,-0.010788,0.027335,1.51879,-1886.65,2503.83,567.404
7034,0,0.00722806,-0.0116712,0.0127932,-3133.47,6311.31,756.205,-0.00785155,0.0268948,1.51894,-1886.92,2504.28,573.062
7035,0,0.0070454,-0.00981373,0.00526994,-3133.98,6311.57,756.091,-0.00511065,0.0264036,1.51905,-1887.15,2504.72,578.602
7036,0,0.00692312,-0.0104754,0.00632806,-3133.89,6311.53,756.106,-0.00389226,0.0260585,1.51927,-1887.36,2505.18,584.001
7037,0,0.0074133,-0.0137049,0.0134501,-3132.95,6311.23,756.214,-0.0023159,0.0260689,1.51927,-1887.56,2505.62,589.292
7038,0,0.00727388,-0.0113076,0.0131196,-3133.42,6311.26,756.197,-0.00152887,0.0260695,1.51927,-1887.83,2506.02,594.522
7039,0,0.00646889,-0.00894548,0.00597494,-3134.42,6311.55,755.958,-0.000696294,0.0254563,1.51922,-1887.98,2506.66,599.773
7040,0,0.00728195,-0.0117123,0.0126402,-3133.45,6311.31,756.219,-0.001432,0.0263111,1.5192,-1888.21,2506.93,604.694
7041,0,0.00669125,-0.00773158,0.00490655,-3134.58,6311.57,756.01,-0.00187844,0.0265088,1.51948,-1888.44,2507.35,609.65
7042,0,0.00680422,-0.0113503,0.0116223,-3133.51,6311.27,756.177,-0.00285793,0.0273347,1.51947,-1888.63,2507.75,614.387
7043,0,0.00724598,-0.0129941,0.0132295,-3132.9,6311.21,756.294,-0.00312762,0.0272812,1.51972,-1888.86,2508.13,619.107
7044,0,0.00706548,-0.0125122,0.0133499,-3132.93,6311.16,756.348,-0.00418608,0.0274718,1.51935,-1889.05,2508.54,623.745
7045,0,0.00712126,-0.00845513,0.00521537,-3134.46,6311.65,756.063,-0.00460093,0.0273177,1.51956,-1889.24,2508.93,628.222
7046,0,0.00706581,-0.00996024,0.00559923,-3133.98,6311.54,756.09,-0.00472556,0.0273687,1.51975,-1889.49,2509.4,632.707
7047,0,0.00710517,-0.00997875,0.00580621,-3133.92,6311.56,756.135,-0.00566009,0.0278296,1.51964,-1889.71,2509.64,636.898
7048,0,0.00661924,-0.00997842,0.00561526,-3133.95,6311.52,756.157,-0.00598375,0.027503,1.51962,-1889.91,2509.95,641.043
7049,0,0.00725889,-0.0119187,0.0129339,-3133.47,6311.3,756.15,-0.00640856,0.0272753,1.51967,-1890.06,2510.33,645.152
7050,0,0.00687986,-0.0117226,0.0120754,-3133.3,6311.25,756.261,-0.00662991,0.026933,1.51969,-1890.26,2510.63,649.133
7051,0,0.00746473,-0.0127582,0.012964,-3133.05,6311.23,756.218,-0.00646848,0.0269523,1.51966,-1890.51,2510.92,652.999
7052,0,0.00700725,-0.0111664,0.0115492,-3133.59,6311.31,756.236,-0.00690325,0.0272434,1.51944,-1890.68,2511.26,656.719
7053,0,0.00733919,-0.0130591,0.0132153,-3133.07,6311.26,756.216,-0.00629404,0.027527,1.51915,-1890.84,2511.58,660.443
7054,0,0.00714406,-0.00956545,0.00481064,-3133.96,6311.57,756.157,-0.00541581,0.0273155,1.51936,-1891.06,2511.89,664.033
7055,0,0.00703227,-0.00922454,0.00681443,-3134.23,6311.54,756.061,-0.0051653,0.0273495,1.51932,-1891.25,2512.14,667.51
7056,0,0.00724032,-0.0098127,0.00511878,-3134.02,6311.57,756.112,-0.00494999,0.0277333,1.51942,-1891.45,2512.4,670.877
7057,0,0.00742204,-0.0131808,0.0130601,-3133.08,6311.28,756.216,-0.00445733,0.0279855,1.5196,-1891.66,2512.68,674.167
7058,0,0.00738869,-0.0135252,0.0131882,-3132.92,6311.24,756.262,-0.00405937,0.0280572,1.51968,-1891.83,2512.96,677.462
7059,0,0.00728041,-0.0128491,0.0134095,-3133.01,6311.22,756.272,-0.00354346,0.0285813,1.51969,-1892,2513.23,680.586
7060,0,0.00723551,-0.0123038,0.012209,-3133.21,6311.27,756.229,-0.00357469,0.0292116,1.51957,-1892.2,2513.37,683.538
7061,0,0.00729055,-0.0140331,0.0130981,-3132.81,6311.24,756.283,-0.00250261,0.0292084,1.51977,-1892.42,2513.72,686.587
7062,0,0.00771316,-0.0121842,0.0126866,-3133.15,6311.27,756.255,-0.00288396,0.0296216,1.51968,-1892.6,2513.92,689.452
7063,0,0.00726356,-0.0130415,0.0131373,-3133.08,6311.24,756.244,-0.00311848,0.0297862,1.51978,-1892.74,2514.11,692.232
7064,0,0.00715975,-0.0135458,0.0135688,-3132.77,6311.18,756.295,-0.00276066,0.029844,1.51972,-1892.89,2514.4,695.019
7065,0,0.00710649,-0.012584,0.0125217,-3133.09,6311.25,756.275,-0.00301852,0.0299341,1.51978,-1893.09,2514.6,697.703
7066,0,0.00721223,-0.00978659,0.00485137,-3134.01,6311.58,756.128,-0.00328772,0.0298782,1.51979,-1893.24,2514.8,700.286
7067,0,0.00703906,-0.00873617,0.00626746,-3134.33,6311.57,756.075,-0.00307368,0.0298041,1.51991,-1893.45,2515.04,702.883
7068,0,0.0063024,-0.00957161,0.0114344,-3134.1,6311.3,756.156,-0.00396917,0.0300645,1.51978,-1893.56,2515.17,705.307
7069,0,0.0071118,-0.00937667,0.00521683,-3134.04,6311.58,756.094,-0.00437488,0.0306226,1.51995,-1893.74,2515.33,707.641
7070,0,0.00731202,-0.00987845,0.00546139,-3134,6311.56,756.101,-0.0049236,0.0308553,1.51975,-1893.92,2515.5,709.938
7071,0,0.00695735,-0.0103925,0.00596638,-3133.98,6311.57,756.063,-0.0054186,0.0314467,1.51976,-1894.02,2515.7,712.267
7072,0,0.00613971,-0.00890704,0.011209,-3134.22,6311.3,756.124,-0.00546562,0.0315144,1.51994,-1894.21,2515.84,714.497
7073,0,0.00749729,-0.0136272,0.0126865,-3133.1,6311.3,756.159,-0.00642325,0.0324218,1.51999,-1894.32,2515.9,716.595
7074,0,0.00728169,-0.0126525,0.0130456,-3133.09,6311.24,756.269,-0.00646142,0.0331365,1.51978,-1894.46,2516.05,718.669
7075,0,0.00749689,-0.012612,0.0125978,-3132.95,6311.24,756.341,-0.00614968,0.0331404,1.52008,-1894.65,2516.3,720.699
7076,0,0.00701928,-0.00986009,0.00700081,-3133.93,6311.49,756.166,-0.00642864,0.0335444,1.5199,-1894.75,2516.46,722.641
7077,0,0.00774989,-0.0138833,0.013275,-3132.92,6311.27,756.244,-0.00631974,0.0341146,1.5198,-1894.88,2516.6,724.557
7078,0,0.00733587,-0.00959175,0.00526471,-3133.89,6311.57,756.172,-0.00608442,0.0342681,1.51983,-1895.06,2516.71,726.441
7079,0,0.00694066,-0.0119687,0.0121545,-3133.43,6311.25,756.253,-0.00677971,0.0343795,1.51975,-1895.07,2516.79,728.24
7080,0,0.00725623,-0.0114323,0.0125829,-3133.53,6311.34,756.144,-0.00617082,0.0341651,1.51978,-1895.25,2517.03,730.059
7081,0,0.00618538,-0.00601445,0.0050512,-3135.1,6311.62,756.034,-0.00612377,0.0340743,1.51976,-1895.38,2517.19,731.771
7082,0,0.00757809,-0.0116659,0.0123676,-3133.59,6311.36,756.159,-0.0062817,0.0341857,1.51989,-1895.49,2517.29,733.502
7083,0,0.00716607,-0.0113527,0.0122148,-3133.55,6311.33,756.198,-0.00681573,0.0337899,1.51976,-1895.57,2517.41,735.084
7084,0,0.00633616,-0.00698279,0.00485075,-3135.07,6311.65,755.948,-0.00665148,0.0335776,1.51971,-1895.67,2517.55,736.715
7085,0,0.00700073,-0.0121919,0.0128025,-3133.08,6311.21,756.281,-0.00737088,0.0333207,1.51969,-1895.77,2517.64,738.217
7086,0,0.00769994,-0.0123305,0.0127042,-3133.46,6311.36,756.175,-0.00780209,0.0335057,1.51978,-1895.91,2517.68,739.722
7087,0,0.00738286,-0.0130165,0.0128061,-3133.14,6311.29,756.263,-0.00775715,0.0330566,1.51983,-1896.03,2517.89,741.222
7088,0,0.00736096,-0.0131691,0.0129686,-3133.07,6311.27,756.222,-0.00797204,0.0328228,1.51988,-1896.14,2517.98,742.641
7089,0,0.00752381,-0.012932,0.0133951,-3132.91,6311.24,756.28,-0.00796681,0.0326374,1.51985,-1896.22,2518.1,744.066
7090,0,0.00704551,-0.00889589,0.00633431,-3134.28,6311.57,756.09,-0.0079651,0.0322201,1.52004,-1896.3,2518.2,745.431
7091,0,0.00699394,-0.00893535,0.00692537,-3134.31,6311.56,756.093,-0.00819877,0.0320045,1.51997,-1896.42,2518.3,746.775
7092,0,0.00709835,-0.0117223,0.0128019,-3132.97,6311.19,756.381,-0.00791676,0.031658,1.52017,-1896.52,2518.39,748.127
7093,0,0.00698746,-0.00956718,0.00549983,-3134.06,6311.55,756.122,-0.00849097,0.031799,1.52004,-1896.62,2518.47,749.39
7094,0,0.00703792,-0.010058,0.00619961,-3133.93,6311.52,756.134,-0.00830569,0.0310584,1.52023,-1896.7,2518.6,750.757
7095,0,0.00688934,-0.00969867,0.00601648,-3133.96,6311.51,756.118,-0.00885315,0.0315586,1.51997,-1896.76,2518.6,751.94
7096,0,0.00704832,-0.00987203,0.00627876,-3133.85,6311.51,756.186,-0.00825532,0.0310217,1.52006,-1896.88,2518.78,753.227
7097,0,0.0068359,-0.00942471,0.00578334,-3133.95,6311.51,756.163,-0.00823875,0.0314222,1.52003,-1896.96,2518.85,754.419
7098,0,0.00690759,-0.00998455,0.00601856,-3133.84,6311.48,756.168,-0.00848625,0.0312908,1.52013,-1897.07,2518.93,755.602
7099,0,0.00698189,-0.00849543,0.00543464,-3134.38,6311.64,756.084,-0.00776173,0.0308513,1.52028,-1897.18,2519,756.79
7100,0,0.00694328,-0.00883476,0.00661227,-3134.33,6311.57,756.061,-0.00834047,0.0312033,1.52027,-1897.25,2519.06,757.905
7101,0,0.00744464,-0.0132443,0.0132935,-3132.99,6311.26,756.27,-0.00820962,0.0313171,1.5203,-1897.35,2519.04,759.029
7102,0,0.00701254,-0.0107719,0.0119608,-3133.63,6311.34,756.232,-0.00772896,0.031094,1.52039,-1897.46,2519.19,760.174
7103,0,0.00700353,-0.0100163,0.00622775,-3133.77,6311.5,756.262,-0.00829607,0.031429,1.52039,-1897.53,2519.16,761.256
7104,0,0.00747574,-0.0122322,0.0123573,-3133.21,6311.27,756.257,-0.00747794,0.0312856,1.52042,-1897.66,2519.31,762.409
7105,0,0.00725035,-0.00978254,0.00596129,-3133.9,6311.54,756.11,-0.00815842,0.0318141,1.52025,-1897.74,2519.26,763.44
7106,0,0.00722751,-0.0124741,0.0127977,-3133.04,6311.23,756.269,-0.00815584,0.0316588,1.52032,-1897.85,2519.4,764.538
7107,0,0.00726731,-0.012703,0.0132009,-3133.02,6311.22,756.25,-0.00791462,0.0318033,1.52022,-1897.96,2519.46,765.658
7108,0,0.00718654,-0.0104228,0.00561814,-3133.98,6311.62,756.099,-0.00841225,0.0323638,1.52016,-1898.05,2519.5,766.686
7109,0,0.00755301,-0.0122251,0.0124925,-3133.14,6311.27,756.251,-0.00849922,0.0324472,1.51999,-1898.15,2519.53,767.742
7110,0,0.00768132,-0.0132888,0.0131788,-3132.97,6311.27,756.252,-0.00864824,0.0324109,1.52001,-1898.21,2519.48,768.776
7111,0,0.00729314,-0.012816,0.0127123,-3133.01,6311.27,756.255,-0.00880545,0.0327792,1.52,-1898.31,2519.61,769.855
7112,0,0.00778238,-0.0137914,0.0131034,-3133.05,6311.3,756.225,-0.00894662,0.0328531,1.51997,-1898.41,2519.64,770.865
7113,0,0.00671295,-0.0108635,0.0116711,-3133.58,6311.27,756.205,-0.0091851,0.0328463,1.52005,-1898.5,2519.65,771.899
7114,0,0.00647731,-0.00668275,0.00461832,-3135.17,6311.68,755.914,-0.00967783,0.0330436,1.51998,-1898.58,2519.67,772.922
7115,0,0.00718636,-0.0109799,0.0124077,-3133.46,6311.31,756.241,-0.00963569,0.0329707,1.51986,-1898.67,2519.72,773.951
7116,0,0.00741927,-0.0124295,0.0122449,-3133.06,6311.27,756.299,-0.00996245,0.032765,1.5197,-1898.76,2519.74,774.965
7117,0,0.00744129,-0.0128287,0.0130213,-3133.06,6311.25,756.275,-0.0105698,0.0330902,1.51954,-1898.84,2519.75,775.978
7118,0,0.00718178,-0.0131344,0.01231,-3133.02,6311.25,756.258,-0.0104739,0.0328373,1.51946,-1898.93,2519.77,777.016
7119,0,0.00659754,-0.00901463,0.00616807,-3134.21,6311.54,756.133,-0.0115425,0.0329236,1.51938,-1898.98,2519.69,777.973
7120,0,0.00726188,-0.0103428,0.00559419,-3134.02,6311.59,756.087,-0.0119122,0.0330728,1.51936,-1899.08,2519.81,779.035
7121,0,0.00776517,-0.0146311,0.0134196,-3132.53,6311.21,756.232,-0.0121003,0.0331256,1.51911,-1899.18,2519.84,780.055
7122,0,0.00715643,-0.0127466,0.0128033,-3133,6311.24,756.27,-0.0132559,0.032994,1.51913,-1899.25,2519.86,781.066
7123,0,0.00736388,-0.0119199,0.0131502,-3133.27,6311.27,756.269,-0.0139086,0.0328972,1.51915,-1899.32,2519.88,782.072
7124,0,0.00778218,-0.0138826,0.0131049,-3133.01,6311.32,756.228,-0.0150589,0.0333019,1.51891,-1899.45,2519.88,783.029
7125,0,0.00727504,-0.0125517,0.0126821,-3133.07,6311.28,756.255,-0.0154627,0.03348,1.51879,-1899.54,2519.94,784.088
7126,0,0.00737748,-0.0120749,0.0125171,-3133.39,6311.29,756.194,-0.0166722,0.0334957,1.51877,-1899.62,2519.95,785.091
7127,0,0.00730722,-0.0126262,0.0126166,-3133.04,6311.26,756.281,-0.0174135,0.0335852,1.51889,-1899.73,2519.99,786.126
7128,0,0.00763636,-0.0133991,0.0131211,-3132.92,6311.26,756.331,-0.0181458,0.0334024,1.51898,-1899.8,2520.06,787.197
7129,0,0.00732787,-0.0125685,0.0128027,-3133.11,6311.26,756.245,-0.0191057,0.0336018,1.51896,-1899.9,2520.1,788.221
7130,0,0.00771143,-0.0135147,0.0132705,-3133.03,6311.27,756.216,-0.0200933,0.033752,1.51877,-1899.99,2520.13,789.236
7131,0,0.00747276,-0.0132944,0.0128236,-3133.03,6311.29,756.248,-0.0207856,0.0338306,1.51901,-1900.11,2520.19,790.274
