Objects
100
,,Global Angle Tello_DC5B8B:Tello_DC5B8B,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
3553,0,-0.00600992,0.000713384,3.13049,-1492.07,-4078.74,479.582
3554,0,-0.00736579,-8.71606e-05,3.13026,-1492.1,-4079.08,480.021
3555,0,-0.00800811,-0.000368105,3.13039,-1492.07,-4079.4,480.344
3556,0,-0.00918325,-0.00141871,3.13036,-1492.07,-4079.71,480.555
3557,0,-0.00850049,-0.000534981,3.1306,-1492.06,-4080.03,480.703
3558,0,-0.00859158,-0.000343815,3.1306,-1492.04,-4080.34,480.723
3559,0,-0.00822592,0.000499017,3.13036,-1492.1,-4080.65,480.661
3560,0,-0.00851147,0.000405615,3.13045,-1492.05,-4080.91,480.501
3561,0,-0.00985788,-0.00101479,3.13028,-1492.04,-4081.17,480.189
3562,0,-0.00973936,-0.000624919,3.13036,-1492.06,-4081.46,479.853
3563,0,-0.00950424,-0.000383328,3.13034,-1492.12,-4081.71,479.428
3564,0,-0.00943775,-0.000597071,3.13043,-1492.13,-4081.97,478.896
3565,0,-0.0104324,-0.00224942,3.13052,-1492.08,-4082.19,478.269
3566,0,-0.0101134,-0.00268904,3.13047,-1492.09,-4082.47,477.598
3567,0,-0.00878319,-0.00104583,3.13055,-1492.12,-4082.74,476.926
3568,0,-0.00847636,-0.00105857,3.13047,-1492.13,-4082.98,476.108
3569,0,-0.0081134,-0.00061726,3.13047,-1492.15,-4083.22,475.242
3570,0,-0.00812788,-0.000697605,3.1303,-1492.19,-4083.44,474.324
3571,0,-0.00836243,-0.00153837,3.13073,-1492.13,-4083.63,473.322
3572,0,-0.00776233,-0.0010113,3.13086,-1492.17,-4083.87,472.315
3573,0,-0.00897412,-0.0025588,3.13088,-1492.17,-4084.07,471.221
3574,0,-0.00790816,-0.00187623,3.13081,-1492.24,-4084.3,470.105
3575,0,-0.00860541,-0.0027452,3.13095,-1492.21,-4084.51,468.909
3576,0,-0.00933765,-0.00318738,3.13064,-1492.25,-4084.74,467.618
3577,0,-0.0111339,-0.0049316,3.13061,-1492.25,-4084.93,466.239
3578,0,-0.00983791,-0.0038036,3.13055,-1492.3,-4085.18,464.84
3579,0,-0.0108219,-0.00455265,3.13059,-1492.29,-4085.38,463.38
3580,0,-0.0107567,-0.00450919,3.13069,-1492.32,-4085.6,461.894
3581,0,-0.0110031,-0.00517118,3.13068,-1492.35,-4085.82,460.375
3582,0,-0.0102466,-0.00413071,3.13074,-1492.43,-4086.02,458.869
3583,0,-0.00863614,-0.00250557,3.13079,-1492.47,-4086.26,457.343
3584,0,-0.00853313,-0.00291853,3.13087,-1492.48,-4086.43,455.733
3585,0,-0.00939569,-0.00390485,3.13085,-1492.48,-4086.59,454.124
3586,0,-0.00780562,-0.00270576,3.13093,-1492.56,-4086.81,452.57
3587,0,-0.00861926,-0.00317095,3.13081,-1492.6,-4086.99,450.968
3588,0,-0.0098092,-0.00434476,3.13084,-1492.6,-4087.15,449.305
3589,0,-0.00955665,-0.00410981,3.13083,-1492.68,-4087.35,447.701
3590,0,-0.00968892,-0.00312281,3.13081,-1492.75,-4087.53,446.095
3591,0,-0.0097149,-0.00331571,3.13107,-1492.78,-4087.69,444.439
3592,0,-0.0113295,-0.00423932,3.13106,-1492.81,-4087.86,442.806
3593,0,-0.0129691,-0.00539164,3.1311,-1492.88,-4088.01,441.147
3594,0,-0.0135859,-0.00565224,3.13119,-1492.93,-4088.17,439.528
3595,0,-0.012373,-0.00417821,3.13118,-1493.02,-4088.4,437.917
3596,0,-0.0129915,-0.00509679,3.13111,-1493.06,-4088.54,436.249
3597,0,-0.0128825,-0.00559572,3.1312,-1493.14,-4088.69,434.65
3598,0,-0.0142738,-0.00690512,3.13114,-1493.17,-4088.83,433.019
3599,0,-0.0118358,-0.00459292,3.13141,-1493.33,-4089.04,431.509
3600,0,-0.0112174,-0.00408159,3.13132,-1493.41,-4089.18,429.97
3601,0,-0.0102315,-0.00346956,3.13133,-1493.51,-4089.33,428.428
3602,0,-0.00857474,-0.00211593,3.13135,-1493.59,-4089.5,426.976
3603,0,-0.00715776,-0.000869246,3.1313,-1493.65,-4089.66,425.526
3604,0,-0.00538458,0.000160107,3.13117,-1493.78,-4089.81,424.096
3605,0,-0.00378707,0.000815797,3.13111,-1493.81,-4089.94,422.723
3606,0,-0.00211589,0.00178714,3.13114,-1493.88,-4090.06,421.374
3607,0,-0.00207872,0.000502609,3.13124,-1493.91,-4090.13,420.036
3608,0,-0.000291757,0.00154759,3.13127,-1494,-4090.31,418.817
3609,0,0.000412939,0.00089559,3.13123,-1494.04,-4090.43,417.585
3610,0,0.00149241,0.000972923,3.1311,-1494.15,-4090.54,416.413
3611,0,0.00334849,0.00227848,3.1312,-1494.21,-4090.65,415.318
3612,0,0.00460953,0.00280523,3.13137,-1494.23,-4090.75,414.241
3613,0,0.00512221,0.00364997,3.13146,-1494.26,-4090.85,413.242
3614,0,0.00389418,0.00240149,3.13133,-1494.29,-4090.91,412.191
3615,0,0.00321298,0.00159296,3.13143,-1494.33,-4091.01,411.247
3616,0,0.00180757,0.000679409,3.13132,-1494.33,-4091.09,410.377
3617,0,0.000558181,-0.000107998,3.13135,-1494.33,-4091.16,409.497
3618,0,-7.23824e-05,-0.000259117,3.13144,-1494.34,-4091.25,408.668
3619,0,-0.00188788,-0.00216239,3.13142,-1494.36,-4091.28,407.872
3620,0,-0.00348751,-0.00374051,3.13136,-1494.4,-4091.34,407.151
3621,0,-0.0039671,-0.00448009,3.13142,-1494.41,-4091.41,406.496
3622,0,-0.00417968,-0.00508933,3.13139,-1494.41,-4091.51,405.86
3623,0,-0.00373618,-0.0051973,3.13143,-1494.42,-4091.59,405.289
3624,0,-0.00255484,-0.00489358,3.1316,-1494.43,-4091.65,404.781
3625,0,-0.00236546,-0.00599506,3.13161,-1494.47,-4091.71,404.292
3626,0,-0.00337082,-0.00826866,3.13134,-1494.44,-4091.77,403.821
3627,0,-0.00468439,-0.0107535,3.13117,-1494.42,-4091.83,403.425
3628,0,-0.00420193,-0.0107238,3.13115,-1494.43,-4091.91,403.13
3629,0,-0.0037509,-0.0107654,3.1311,-1494.42,-4091.98,402.855
3630,0,-0.00221739,-0.00930219,3.13128,-1494.44,-4092.07,402.675
3631,0,-0.00159621,-0.0089028,3.13126,-1494.43,-4092.16,402.508
3632,0,-0.00152742,-0.00897498,3.13115,-1494.44,-4092.25,402.409
3633,0,-0.00191912,-0.00923709,3.13102,-1494.44,-4092.35,402.345
3634,0,-0.00229637,-0.00931866,3.13096,-1494.42,-4092.44,402.331
3635,0,-0.00287111,-0.00962138,3.1311,-1494.4,-4092.52,402.355
3636,0,-0.0028393,-0.00885697,3.13125,-1494.38,-4092.63,402.459
3637,0,-0.00356358,-0.00886445,3.13112,-1494.38,-4092.75,402.599
3638,0,-0.00478479,-0.00949823,3.13098,-1494.38,-4092.85,402.779
3639,0,-0.00573801,-0.009868,3.13095,-1494.37,-4092.95,403.023
3640,0,-0.00635518,-0.00975469,3.13096,-1494.34,-4093.04,403.326
3641,0,-0.00824997,-0.0112866,3.13101,-1494.3,-4093.13,403.659
3642,0,-0.00910648,-0.011766,3.13116,-1494.27,-4093.26,404.044
3643,0,-0.00853953,-0.0107758,3.13122,-1494.29,-4093.41,404.49
3644,0,-0.00881599,-0.0106157,3.1311,-1494.3,-4093.52,404.949
3645,0,-0.00873912,-0.0103453,3.13098,-1494.3,-4093.65,405.44
3646,0,-0.00956453,-0.0105215,3.13095,-1494.3,-4093.75,405.997
3647,0,-0.0102888,-0.0107504,3.13101,-1494.3,-4093.86,406.594
3648,0,-0.0092178,-0.00970311,3.13119,-1494.31,-4094.01,407.288
3649,0,-0.00947006,-0.0101745,3.13106,-1494.33,-4094.16,408.029
3650,0,-0.00976134,-0.010292,3.13097,-1494.34,-4094.33,408.829
3651,0,-0.00983233,-0.0104563,3.13105,-1494.38,-4094.47,409.684
3652,0,-0.0102131,-0.0115721,3.13114,-1494.39,-4094.63,410.553
3653,0,-0.00989249,-0.0111708,3.13125,-1494.39,-4094.82,411.499
3654,0,-0.0102275,-0.0123967,3.1311,-1494.46,-4094.99,412.438
3655,0,-0.0102106,-0.0128869,3.13094,-1494.52,-4095.16,413.429
